Restoration PAC	8846515	22244243	125694	481605
Scott Walker	7253609	17126675	97776	387347
Strong Wisconsin	4518186	10246332	54238	219879
Americans for Prosperity	4327267	9963971	75902	267641
Defend Birth Control	3891390	9452547	59407	212343
Dark Store Loopholes	3110000	7349979	20500	100979
CFGA Wisconsin	2721239	6461568	42125	157041
For Our Future WI	2457703	5922170	22242	96194
Tony Evers	2093097	5754233	42460	187813
Kurt J Kober	2043837	7128605	6793	61982
Ron Kind	1770992	4345951	30694	105674
Scottholeswi	1630000	3799982	18400	56182
Republican Party of Wisconsin	1562000	3926940	18353	70388
Leadership MKE	1550997	5987280	15390	123389
Concerned Veterans for America	1519532	3498881	10587	41162
High Ground Action Fund	1478000	3574977	77084	214001
Wisconsin Leadership Committee	1379957	4200788	25868	102189
NextGen America	1369473	4386845	16980	97412
Kelda Roys	1320000	3674927	13296	63208
High Ground	1304654	3396872	17613	81884
Tammy Baldwin	1301000	2958881	20251	103455
Tom Palzewicz for Congress	1282000	3149778	6829	42906
Wisconsin Progressives	1192421	3212005	5135	22358
Scott Walker Cost Us Healthcare	1140000	2569989	28700	124188
Mike McCabe for Governor	1075952	3041704	9069	31453
Cathy Myers	1010887	3331467	12455	71184
Wisconsin League of Conservation Voters	1010000	2250994	22925	74959
Fight For Reform	961437	2157181	17782	61188
AFP-Wisconsin	959543	2770321	25013	95635
Dan Kohl	901723	2734966	14585	77027
Our Lives Our Vote	899000	2459834	8619	44372
MO Research	891089	2295163	9786	41446
Earnell Lucas for Sheriff	802000	2149966	3595	17624
Wisconsin Homeowners Alliance	770000	1749983	10000	42483
Marsy's Law for Wisconsin	746182	2583622	10804	45700
Randy Bryce	733870	1995503	10775	42377
Mike Gallagher	710133	2382667	6296	40938
Glenn Grothman	693000	2089915	8700	46615
Republican Governors Association (RGA)	644068	2147183	14234	77100
You Should Know Wisconsin	574000	2002943	22600	90143
Susan B. Anthony List	570000	1299993	8815	32275
Show Up To Vote	564000	1141990	5218	15077
Wisconsin Alliance for Women's Health	562000	2509256	3406	83901
Wisconsin Wildlife Federation	510000	1049998	10500	50998
Planned Parenthood Advocates of Wisconsin	504952	1364851	2232	9897
Wisconsin Next PAC	485947	1224742	5155	26351
Planned Parenthood	454252	1183979	4702	20885
The Real Lee Snodgrass	400000	1001996	15000	60196
The Real Chris Kapsner	400000	1001996	6000	15196
The Real Caleb Frostman	400000	999998	15000	59998
Stop Meth Not Meds - Wisconsin	400000	999998	2000	9164
Republican State Leadership Committee	380077	950149	4904	19810
Concealed Online	376887	965952	5333	25191
Wisconsin Freedom PAC	350000	799997	2500	10997
Brad Schimel	346000	811973	3970	18938
Wisconsin First Political Fund	340000	899993	3800	17493
Associated Builders and Contractors of Wisconsin	326823	957099	6519	14969
Scott Walker Is Letting Our Schools Crumble	326000	814994	11200	22994
Progressive Takeover	312000	797915	6618	25795
Kathy Bernier - Wisconsin Values	300000	701996	6000	15196
Roger Roth - Wisconsin Values	300000	699998	2000	9998
Leah Vukmir	289994	1237763	8149	44471
Play Fair Wisconsin	286415	821333	830	4971
AFL-CIO	283999	863979	2467	11737
UAW International Union	281584	719269	5242	21166
Mandela Barnes for Lieutenant Governor	276916	620573	2788	12291
Speak Up For Education and Kids	272000	755951	3699	18410
Solar Energy Today	262119	711390	4436	18609
Andre Jacque - Wisconsin Values	260000	649997	6837	19032
Matt Adamczyk for Wisconsin	250000	599998	6000	14998
Human Rights Campaign	215916	824103	1898	10597
Wisconsin Right to Life Victory Fund	215000	560996	1000	5296
Andy Gronik	213000	700958	395	5292
GunsDown	205000	510997	529	1491
The Real Robyn Vining	200000	399997	3000	14997
Todd Novak For Wisconsin	199799	499496	4795	12485
Bryan Steil	199673	474297	1957	8014
Arvina Martin	187000	620986	3500	11886
Citizens for Dale Kooyenga	183000	469987	2200	8787
Fight for $15	181002	455002	2911	10114
Winker for Wisconsin	180998	672899	852	12347
American Federation for Children Action Fund - Wisconsin IE Committee	179000	702958	3000	11758
Leaders Igniting Transformation	172996	507935	662	4659
Wisconsin Right to Life	172789	405170	1403	3663
Paul Soglin for Governor	161000	475990	1500	8054
Children's Hospital of Wisconsin	159974	349944	1043	2858
The Real Rob Grover	159821	349638	2097	10486
Wisconsin for Public Lands	157000	679979	1391	7721
Josh Pade	154000	590983	1026	5468
Lee Snodgrass for State Senate	144000	377981	1600	6081
Plumer for Assembly	143000	661945	2802	16691
Caleb Frostman for State Senate	143000	372961	2828	13555
Treasurer Michael Frerichs	142000	451922	1415	7938
Matt Flynn	141000	407914	3100	10521
Ewert For Congress	140923	528612	1053	8449
Gary George 4 Congress	138999	571935	932	9505
Kevin Adam Steen For Congress	138000	674983	2000	7483
Milwaukee County Sheriff Schmidt	133000	570956	611	4469
Shareblue Media	129089	625232	2098	12511
Josh Kaul	121000	492928	701	11346
